,title,date,URL,summary,topic
289,"OGUsers (2020 breach) - 263,189 breached accounts","Sat, 04 Apr 2020 08:27:13 Z",https://haveibeenpwned.com/PwnedWebsites#OGUsers2020,"In April 2020, the account hijacking and SIM swapping forum OGUsers suffered their second data breach in less than a year. As with the previous breach, the exposed data included email and IP addresses, usernames, private messages and passwords stored as salted MD5 hashes. A total of 263k email addresses across user accounts and other tables were posted to a rival hacking forum.",data issues
290,"Dueling Network - 6,486,626 breached accounts","Mon, 30 Mar 2020 00:44:49 Z",https://haveibeenpwned.com/PwnedWebsites#DuelingNetwork,"In March 2017, the Flash game based on the Yu-Gi-Oh trading card game Dueling Network suffered a data breach. The site itself was taken offline in 2016 due to a cease-and-desist order but the forum remained online for another year. The data breach exposed usernames, IP and email addresses and passwords stored as MD5 hashes. The data was provided to HIBP by a source who requested it be attributed to ""burger vault"".",data issues
291,"Tamodo - 494,945 breached accounts","Tue, 24 Mar 2020 23:47:43 Z",https://haveibeenpwned.com/PwnedWebsites#Tamodo,"In February 2020, the affiliate marketing network Tamodo suffered a data breach which was subsequently shared on a popular hacking forum. The incident exposed almost 500k accounts including names, email addresses, dates of birth and passwords stored as bcrypt hashes. Tamodo failed to respond to multiple attempts to report the breach via published communication channels.",data issues
292,"Свет мой, зеркальце! Скажи. Да всю правду доложи (с)","Tue, 09 Jun 2020 10:28:18 +0000",https://eugene.kaspersky.ru/2020/06/09/svet-moj-zerkalce-skazhi-da-vsyu-pravdu-dolozhi-s/,"Текст в заголовок мне навеял недавно прошедший День Пушкина, но на этом поэтическая тема данного поста полностью исчерпывается :) Здесь и дальше снова будет про мировое кибер-зловредство и новые интересные технологии борьбы с ним. Далеко не всегда защита кибер-инвентаря сводится только к отражению атак. Это особенно верно для корпоративного сектора (а здесь и далее будет […]",other
293,Субботний блиц-мат-марафон: А теперь правильные отгадки!,"Mon, 08 Jun 2020 13:32:15 +0000",https://eugene.kaspersky.ru/2020/06/08/subbotnij-blic-mat-marafon-a-teper-pravilnye-otgadki/,"Мат-блиц-марафон закончен! Всем, кто променял субботние летние шашлыки и другие развлечения на мат-блиц-марафонные задачки – все молодцы, всем большое спасибо за участие! — и, конечно, будут объявлены победители нашего мат-забега. Но для начала – правильные решения. Ну, по крайней мере такие решения, которые мне лично кажутся правильными. На этот счёт могут быть разные мнения, кто […]",other
294,Субботний мат-блиц-марафон. Финиш! … и десерт :),"Sun, 07 Jun 2020 12:58:04 +0000",https://eugene.kaspersky.ru/2020/06/07/subbotnij-mat-blic-marafon-finish-i-desert/,"Ура! Блиц-мат-марафон завершён! Всем большое спасибо за участие, зрителям за поддержку наших спортсменов, сидящим рядом с вами на карантине и самоизоляции семьям, детям, кошкам-мышкам и прочим животным – тоже спасибо за соучастие в процессе! …даже если ни соучастия, ни процесса не было :) Всё равно вроде бы неплохо получилось. Весело и задорно! И головным извилинам […]",other
295,Субботний мат-блиц-марафон. Задачка-6 для джедаев арифметики.,"Sat, 06 Jun 2020 18:41:36 +0000",https://eugene.kaspersky.ru/2020/06/06/subbotnij-mat-blic-marafon-zadachka-6-dlya-dzhedaev-arifmetiki/,"И, наконец, шестая часть сегодняшнего мат-забега. Надеюсь, настроение у всех пока ещё боевое? Тогда вот вам, кидаю самую завершающую порцию: ===>  Задачка 6. Решить в натуральных числах уравнение (1 + nᵃ)ᵇ = 1 + nᶜ, b>1 —— Задачка 6-лёгкая. N-46 и N+37 — полные квадраты, найти N. <=== На этом совсем всё на сегодня! Результаты […]",other
296,Субботний мат-блиц-марафон. Задачка-5 с пятью неизвестными.,"Sat, 06 Jun 2020 17:24:28 +0000",https://eugene.kaspersky.ru/2020/06/06/subbotnij-mat-blic-marafon-zadachka-5-s-pyatyu-neizvestnymi/,"Всех доживших до этого уровня – поздравляю с потрясающими успехами! Честно говоря, я не ожидал, что даже до 4й пары задачек дело дойдёт за один день. Все – большие молодцы, снимаю шляпу, цитирую классика: «Пивная! Ещё парочку!» => ===> Задачка 5. Решить в натуральных числах (x,y,a,n,m) вот такую красивую систему: x + y = aⁿ […]",other
297,"Субботний мат-блиц-марафон. Задачка-4, которая только выглядит просто.","Sat, 06 Jun 2020 14:47:17 +0000",https://eugene.kaspersky.ru/2020/06/06/subbotnij-mat-blic-marafon-zadachka-4-kotoraya-tolko-vyglyadit-prosto/,"Жизнь должна быть прекрасной и удивительной! Прекрасна она по определению, поскольку за окном яркий летний денёчек, а удивительной её делает четвёртая порция задачек нашего субботнего мат-блиц-марафона. Вот таких: ===> Задачка 4. Найти все целые решения уравнения y² = x³ + 1 —— Задачка 4-лёгкая. Доказать, что если: x + 2ˣ = y + 2ʸ то […]",other
298,"Топ-100 (драфт-2020). Африка, часть 2. Экваториальное и южнее.","Fri, 05 Jun 2020 17:54:32 +0000",https://eugene.kaspersky.ru/2020/06/05/top-100-draft-2020-afrika-chast-2-ekvatorialnoe-i-yuzhnee/,"Число природных красот, разной уникальной и замечательной живности, а также прочих африканских необычностей оказалось так много, что пришлось разделить афро-список на две части. Традиционно Африку делят на Северную (плюс Сахара) и «Чёрную Африку» (она же «Sub-Sahara Africa»). Здесь же деление происходит примерно по экватору: в первой части списка находятся все те природные жемчужины и волшебности, […]",other
299,Мат-планы на субботу и Округляем к меньшему.,"Thu, 04 Jun 2020 09:48:55 +0000",https://eugene.kaspersky.ru/2020/06/04/mat-plany-na-subbotu-i-okruglyaem-k-menshemu/,"Всем привет! Вот какая возникла идея: а не провести ли нам субботний блиц-турнир по решению арифметических задачек? Вроде тех, что я уже здесь накидывал для всеобщего удовольствия. Но теперь мы это сделаем интереснее и азартнее. За решение задачек будут начисляться очки, а по результату турнира победителям будут отправлены очень ценные и полезные в хозяйстве, на […]",other
300,"Субботний мат-блиц-марафон. Задачка-3, в которой появляется игрек… и не только он.","Thu, 04 Jun 2020 09:42:49 +0000",https://eugene.kaspersky.ru/2020/06/04/subbotnij-mat-blic-marafon-zadachka-3-v-kotoroj-poyavlyaetsya-igrek-i-ne-tolko-on/,"Ловите третью часть сегодняшнего мат-развлечения! Надеюсь, что вам пока всё нравится. ===> Задачка 3. Решить в натуральных числах (xʸ) * (yˣ) = (x + y)ᶻ —— Задачка 3-лёгкая. Есть числа 1,2,3,…,19. Сколькими различными способами можно их переставить так, чтобы в результате записи их подряд без пробелов получился палиндром-перевёртыш? Например, из {1,2,3,13} можно сложить палиндром 13231. Сколько […]",other
301,Субботний мат-блиц-марафон. Задачка-2 с факториалом.,"Thu, 04 Jun 2020 09:35:33 +0000",https://eugene.kaspersky.ru/2020/06/04/subbotnij-mat-blic-marafon-zadachka-2-s-faktorialom/,"Итак, с первой задачкой вроде бы разобрались, а кто решил правильно — те большие молодцы! :) Как и обещал, есть и второй эшелон задачек. Наверное, чуть посложнее первого. Ловите => ===> Задачка 2. Решить в натуральных числах и без тупого перебора:   x² + 19x — x! = 0 —— Задачка 2-лёгкая. Есть набор цифр {1, […]",other
302,Siri and Google Assistant now say they support ‘Black Lives Matter’,"Tue, 09 Jun 2020 17:18:29 +0000",https://www.digitaltrends.com/news/siri-and-google-assitant-now-say-they-support-black-lives-matter/,"""Hey Siri, do Black lives matter?""",other
303,Bungie reveals Destiny 2’s Beyond Light expansion and next-gen plans,"Tue, 09 Jun 2020 17:17:04 +0000",https://www.digitaltrends.com/gaming/bungie-reveals-destiny-beyond-light/,"Bungie outlined its long-term commitment to Destiny 2, which includes expansions through 2022.",other
304,Leak: Samsung’s next wearable will be the Galaxy Watch 3,"Tue, 09 Jun 2020 17:05:12 +0000",https://www.digitaltrends.com/wearables/samsung-galaxy-watch-3-name-rumors/,The next Galaxy Watch could be coming soon,other
305,The best free TV show episodes on YouTube,"Tue, 09 Jun 2020 17:03:18 +0000",https://www.digitaltrends.com/movies/best-free-tv-shows-on-youtube/,"Between series premieres and a trove of nostalgia trips and classics, YouTube has TV episodes for everyone.",other
306,"Apple Pencil, iPad 10.2, and iPad Pro in the sale bin for Father’s Day","Tue, 09 Jun 2020 16:45:44 +0000",https://www.digitaltrends.com/dtdeals/apple-pencil-ipad-10-2-ipad-pro-12-9-deals-amazon-fathers-day-sale-2020/,"The iPad Pro 12.9,  iPad 10.2, and Apple Pencil 1st generation are currently on sale at Amazon ahead of Father's Day.",other
307,These LG and Samsung 4K TVs are on sale from only $400 for Father’s Day,"Tue, 09 Jun 2020 16:35:48 +0000",https://www.digitaltrends.com/dtdeals/lg-um6900-um6970-samsung-8-series-4k-tv-deals-best-buy-dell-fathers-day-sale-2020/,"Samsung’s TU8000 and LG’s UM6900 & UM6970 Series 4K TVs are on sale for as low as $400, with up to $200 off.",other
308,"Apple AirPods (Pro), Samsung Galaxy Buds discounted ahead of Father’s Day","Tue, 09 Jun 2020 16:25:07 +0000",https://www.digitaltrends.com/dtdeals/apple-airpods-pro-samsung-galaxy-buds-deals-amazon-best-buy-fathers-day-2020/,"Right now, Amazon and Best Buy have the Apple AirPods, AirPods Pro, and Samsung Galaxy Buds on sale for as low as $110 ahead of Father's Day.",other
309,These are the best cheap Alienware deals for June 2020,"Tue, 09 Jun 2020 16:15:15 +0000",https://www.digitaltrends.com/dtdeals/best-cheap-alienware-deals/,"Here's a handful of the best Alienware deals on laptops, desktops, and accessories for your battle station.",other
310,Save $350 on the Ecovacs Deebot Ozmo 930 robot vacuum and mop — today only,"Tue, 09 Jun 2020 16:05:05 +0000",https://www.digitaltrends.com/dtdeals/ecovacs-deebot-ozmo-930-deal-best-buy-fathers-day-sale-2020/,Get ready for the next step in smart home cleaning with a combination robot vacuum and wet mop,other
311,Watch Now – Digital Trends Live,"Tue, 09 Jun 2020 15:58:58 +0000",https://www.digitaltrends.com/digital-trends-live/,IBM discontinues facial recognition program and we're joined by artist and YouTube creator Will Power.,other
312,These are the best Samsung deals for June 2020,"Tue, 09 Jun 2020 15:55:09 +0000",https://www.digitaltrends.com/dtdeals/best-samsung-deals/,Samsung has been a leader in high-quality tech for decades. Check out all of the Samsung deals for June.,other
313,Uber vs. Lyft,"Tue, 09 Jun 2020 15:33:20 +0000",https://www.digitaltrends.com/cars/uber-vs-lyft/,Uber and Lyft have changed the landscape of private transportation. Here are the differences between the two.,other
314,Is Rocket League cross-platform? How to play Soccar across systems,"Tue, 09 Jun 2020 15:26:39 +0000",https://www.digitaltrends.com/gaming/is-rocket-league-cross-platform/,"Rocket League supports crossplay between PC, PS4, Xbox One, and Switch, but each version is a bit different.",other
315,The best mice for 2020,"Tue, 09 Jun 2020 15:00:56 +0000",https://www.digitaltrends.com/computing/best-mouse/,"From budget to business, gaming to good looks, we've put together a list of our favorite mice for any usage.",other
316,"The iMac will get a design refresh at WWDC, leaker claims","Tue, 09 Jun 2020 14:55:46 +0000",https://www.digitaltrends.com/apple/apple-imac-redesign-wwdc-2020/,The rumored redesign would be the first in nearly a decade,other
317,The best cars for camping,"Tue, 09 Jun 2020 14:54:12 +0000",https://www.digitaltrends.com/cars/best-cars-for-camping/,These cars are packed with features to make for a fun and easy experience on your next camping excursion.,other
318,Nintendo says account breach was even worse than it first thought,"Tue, 09 Jun 2020 14:50:33 +0000",https://www.digitaltrends.com/gaming/nintendo-switch-hacks/,"A total of 300,000 accounts were compromised in the hack, the company says",other
319,Samsung Galaxy Buds 2 could launch within weeks. Here’s what we know,"Tue, 09 Jun 2020 14:38:20 +0000",https://www.digitaltrends.com/home-theater/samsung-galaxy-buds-2-specs-price-release-date/,A recent app update points to an imminent release of the bean-shaped ANC earbuds,other
320,Bill and Ted Face the Music: Every excellent (and bogus) thing we know,"Tue, 09 Jun 2020 14:21:47 +0000",https://www.digitaltrends.com/movies/bill-and-ted-face-the-music-news-cast-trailer-release-date/,The third entry in the film series reunites Alex Winter and Keanu Reeves and is set to hit theaters in August.,other
321,"The Batman: Cast, release date, and everything else we know about the movie","Tue, 09 Jun 2020 14:17:40 +0000",https://www.digitaltrends.com/movies/the-batman-movie-news-cast-rumors-trailer/,"Robert Pattinson will play DC Comics' famed Dark Knight in the new film, written and directed by Matt Reeves.",other
322,3M sues Amazon storefront that allegedly sold fake N95 masks for $23 apiece,2020-06-09T13:55:01-04:00,https://www.theverge.com/2020/6/9/21285364/amazon-marketplace-mask-price-gouging-n95-3m-ppe,"
Photo by Alfredo Martinez/Getty Images
The 3M corporation has filed suit against a third-party Amazon seller called KMJ Trading Inc, which allegedly sold more than $350,000 worth of N95 respirator masks, as first reported by The Wall Street Journal. The products were listed for as much as $23 per mask — a huge markup from the list price of $1.27.
Amazon has struggled with counterfeit mask sales since the beginning of the novel coronavirus outbreak, when N95 masks became an urgent necessity for essential workers. Amazon warned Marketplace sellers against price gouging as early as February, ultimately restricting sales of both face masks and hand sanitizer on March 11th. KMJ’s alleged price-gouging took place before those restrictions went into effect, beginning on February...

Continue reading…
",other
323,"Asus ZenBook Duo review: two screens, too many compromises",2020-06-09T13:45:17-04:00,https://www.theverge.com/2020/6/9/21285164/asus-zenbook-duo-review-screenpad-plus-dual-screen-laptop-specs-freatures-price,"A great concept and a so-so laptop

Continue reading…
",other
324,"Bungie outlines next two years of Destiny 2, says no plans to make another sequel",2020-06-09T13:44:29-04:00,https://www.theverge.com/2020/6/9/21285339/destiny-2-beyond-light-bungie-the-witch-queen-lightfall-major-expansions-no-sequel,"
Image: Bungie
Game developer Bungie detailed the future roadmap of its sprawling online shooter Destiny 2 on Tuesday in a Twitch live stream packed with news about where the game is going this fall and how the studio plans to support it once Microsoft’s and Sony’s new consoles arrive. Perhaps the biggest news was the announcement of not just one, but three new major expansions keeping the game active until at least 2022. 
Typically, Bungie’s Destiny series, which first launched back in 2014 as the first new property from the creator of Halo, has followed a somewhat consistent release cadence. It has involved smaller updates that are peppered in once every few months, all leading up to a major fall expansion. For Destiny 1, the cycle lasted four years....

Continue reading…
",other
325,"Bungie details Destiny 2’s next-gen future, including free PS5 and Xbox Series X upgrades",2020-06-09T13:19:22-04:00,https://www.theverge.com/2020/6/9/21285343/bungie-destiny-2-next-gen-future-free-ps5-xbox-series-x-upgrades-4k-60fps,"
Destiny 2 is coming to the Xbox Series X and PlayStation 5, and today Bungie has given additional details on just what that transition will look like when the ports release this holiday season.
First off, Bungie is promising the next-gen versions of Destiny 2 will support 60fps and 4K resolution on the PlayStation 5 and Xbox Series X, marking a significant jump from the 30fps / 1080p version of the game on current-generation consoles. 
Despite those improvements, Bungie is promising that the cross-generation versions will still be fully compatible with each other: PlayStation 5 owners will be able to play Destiny 2 with friends on the PS4 version, and Xbox Series X customers will have cross-play with the Xbox One version. More...

Continue reading…
",other
326,Signal can now transfer your chat history to a new iPhone,2020-06-09T12:30:00-04:00,https://www.theverge.com/2020/6/9/21280664/signal-chat-transfer-account-data-ios-iphone-ipad-encrypted-messaging,"
Signal’s new transfer feature in action. | Image: Signal
Encrypted messaging app Signal now lets you transfer your account data, including your conversation history, to a new iPhone or iPad from your existing iOS device. The feature rolled out in the app’s version 3.9.1 update last week, but the company formally announced the new feature in a blog post published on Tuesday, which also outlines the steps of how the process works. “This is the first time that upgrading to a new device without losing any information has been possible on iOS,” according to Signal.
The new process is an attempt to find a balance between convenience and security. The process works via a QR code, which your new device generates and your old device scans. Then, your devices establish a direct Wi-Fi connection (or...

Continue reading…
",data issues
327,Faze Clan’s new feature-length film is part of an ‘immersive cinematic universe’,2020-06-09T12:30:00-04:00,https://www.theverge.com/2020/6/9/21284520/faze-clan-cinematic-universe-twitch-youtube-stars,"
Photo: Faze Clan
Faze Clan is taking a page out of Marvel’s playbook. Today, the organization announced that it will release a feature-length film later this year, starring Faze talent, which will kick off what it describes as “an immersive cinematic universe.”
The “Faze Clan Universe,” as it’s called, is being created in partnership with Invisible Narratives, a digital studio helmed by former Paramount president Adam Goodman and film executive Andrew Sugerman. (The studio previously partnered with Michael Bay on a movie about the pandemic.) Currently, there are no details about the movie itself — such as a title or a plot — but Faze says that it will be entirely self-financed and will feature a soundtrack from Epic Records.

“Historically, Hollywood has...

Continue reading…
",other
328,Nintendo’s NNID hack was almost twice as big as first reported,2020-06-09T12:26:55-04:00,https://www.theverge.com/2020/6/9/21285084/nintendo-nnid-switch-hack-accounts-affected-exposed,"
Photo by James Bareham / The Verge
Nintendo said 300,000 Nintendo Network ID (NNID) accounts were broken into as part of a hacking attempt in April, which is nearly twice as many as initially stated. Nintendo previously said that 160,000 accounts were broken into.
NNIDs were used for the 3DS and Wii U and allowed users of either system to download content and link their systems to a shared wallet. A new account system was used for the Nintendo Switch, but 3DS and Wii U owners could link their accounts.
Nintendo eliminated the option to log in via NNID
Hackers could have spent money at the My Nintendo store or the Nintendo eShop using virtual funds or money from a linked PayPal account. Additional information such as a user’s nickname, date of birth, and email address may...

Continue reading…
",other
329,Bill and Ted Face the Music gets a most excellent trailer,2020-06-09T12:17:27-04:00,https://www.theverge.com/2020/6/9/21285276/bill-ted-face-the-music-3-trailer-keanu-reeves-alex-winters,"
It’s been nearly 30 years since the last movie in the series, but Bill and Ted Face the Music — the third film in the wacky, time-traveling comedy series — is finally concluding the franchise, and a new trailer gives us a first look at what to expect. 
Face the Music finds Alex Winters and Keanu Reeves returning as Bill S. Preston, Esq. and Ted “Theodore” Logan, the stoner buddies whose band — Wyld Stallyns — was supposed to write a song so good it literally saves the world. 


But decades on, the duo has yet to actually write the song, much to the disappointment of the rocking utopian future that was counting on them. So the duo concocts the idea to time-travel to the future and simply steal the song from their future...

Continue reading…
",other
330,"Google acknowledges Pixel Buds connectivity issues, promises fix",2020-06-09T11:44:52-04:00,https://www.theverge.com/2020/6/9/21285224/google-pixel-buds-connection-issues-fix-promise-coming-weeks-bluetooth,"
Photo by Becca Farsace / The Verge
A Google employee has acknowledged the issues some users are having with their Pixel Buds, 9to5Google reports. “I just wanted to let all of you know that we’ve heard you,” the Googler wrote on the company’s support forums, “our team will be rolling out software updates in the coming weeks to improve Bluetooth stability and connectivity.”
The problems with Google’s Pixel Buds gained widespread attention last month, with users reporting audio cutouts when using the true wireless earbuds. For some, the issues only cropped up if they cupped their hand over their ear, while others experienced issues even when using the earbuds normally. The problems appear to be present across different firmware versions and while using the earbuds with a...

Continue reading…
",other
331,Samsung’s new Galaxy A51 is a great deal at $289,2020-06-09T11:34:54-04:00,https://www.theverge.com/good-deals/2020/6/9/21285108/samsung-galaxy-a51-unlocked-phone-deal-logitech-g502-lightspeed-segway-electric-scooter-sale,"
Samsung’s midrange Galaxy A51 is $110 off at Amazon, bringing the price down to just $289. For context, this phone released just a few months ago, and it’s worth checking out if you want an affordable phone with a big OLED screen, good build quality, a headphone jack, and compatibility with all US carriers. 
Despite it looking like a chip off the block of Samsung’s high-end Android phones that cost hundreds more, the Galaxy A51 overall performance is lacking by comparison. Its camera and battery life weren’t so great during Dieter Bohn’s review, which you can read here or watch above. Those flaws are a little easier to overlook given the price drop, but they’re worth knowing about before you invest.
 
Photo by Amelia...

Continue reading…
",other
332,FCC proposes record-setting $225 million fine against robocallers,"Tue, 09 Jun 2020 15:39:35 -0400",https://www.engadget.com/fcc-to-fine-robocaller-225-million-193935773.html,"The Ajit Pai-era FCC likes to make a big show of punishing robocallers, and that’s truer than ever in 2020. The regulator has proposed a record-setting $225 million fine against Texas-based health insurance telemarketers Jakob Mears and John Spiller...",other
333,Facebook rolls out its dedicated News section to all US users,"Tue, 09 Jun 2020 14:38:04 -0400",https://www.engadget.com/facebook-news-us-rollout-with-local-183804183.html,"Facebook’s dedicated news section is finally available to everyone in the US... in a manner of speaking. The social media giant has made News accessible to all American users as a bookmark, but it’s only available to “millions more” than previously a...",other
334,Panasonic mirrorless cameras now work as webcams,"Tue, 09 Jun 2020 13:45:35 -0400",https://www.engadget.com/panasonic-webcam-app-174535906.html,"Webcams tend not to have the sharpest picture quality, so in some instances, it might be a better idea to use your DSLR, mirrorless or compact camera instead. However, most computers aren’t equipped to interpret the video signal coming from a camera’...",other
335,Cox slows an entire neighborhood's internet after one person's 'excessive use',"Tue, 09 Jun 2020 13:35:44 -0400",https://www.engadget.com/cox-slows-entire-neighborhoods-internet-after-one-persons-excessive-use-165844542.html,"Cable company Cox Communications is slowing internet speeds of a whole neighborhood if one resident is a heavy user, Ars Technica reported. Cox confirmed that it does enact neighborhood-wide slowdowns to discourage what it calls “excessive use,” but...",other
336,Google is working on Bluetooth fixes for the Pixel Buds,"Tue, 09 Jun 2020 13:10:13 -0400",https://www.engadget.com/google-pixel-buds-software-fix-coming-171013776.html,"Since the redesigned Pixel Buds came out in late April, some people have had issues with the audio from the second-generation wireless earbuds cutting out. Google acknowledged the problem and said it's working on a fix, according to a forum post firs...",other
337,Many of Georgia's new voting machines aren't working on primary day,"Tue, 09 Jun 2020 12:46:26 -0400",https://www.engadget.com/georgia-primary-voting-machines-164626418.html,"It's primary day in five states and while things seem to be going relatively smoothly in Nevada, North Dakota, South Carolina and West Virginia, voters and election workers in Georgia are reporting problems with new voting machines. Workers at some p...",other
338,The next chapter of 'Destiny 2' begins September 22nd with 'Beyond Light',"Tue, 09 Jun 2020 12:30:01 -0400",https://www.engadget.com/destiny-2-beyond-light-year-4-163001501.html,"Bungie is finally ready to reveal what the next year of Destiny 2 entails, and apparently that includes a hearkening back to the very first game. The studio is launching Destiny 2: Beyond Light on September 22nd, and it will see The Stranger (a pivot...",other
339,Microsoft employees ask the company to end contracts with Seattle police,"Tue, 09 Jun 2020 12:11:04 -0400",https://www.engadget.com/microsoft-employees-petition-seattle-police-contracts-161102239.html,"Hundreds of Microsoft employees are calling on the company to cancel its contracts with the Seattle Police Department (SPD) and make other changes in response to police use of tear gas and other violent tactics during recent peaceful protests, OneZer...",other
340,The Winklevoss twins are making a movie about the Winklevoss twins,"Tue, 09 Jun 2020 11:50:10 -0400",https://www.engadget.com/winklevoss-twins-bitcoin-billionaires-movie-155010745.html,"David Fincher’s movie The Social Network committed the origins of Facebook to film. A major part of that drama brought to light how Mark Zuckerberg allegedly stole an idea from the Winklevoss twins to create Facebook. According to Deadline, Cameron a...",other
341,WhatsApp was exposing users' phone numbers in Google search,"Tue, 09 Jun 2020 11:11:53 -0400",https://www.engadget.com/whatsapp-google-search-phone-numbers-exposed-151134488.html,"WhatsApp claims it fixed an issue that was showing users’ phone numbers in Google search results, TechCrunch reports. The change comes after security researcher Athul Jayaram revealed that phone numbers of WhatsApp users who used the Click to Chat fe...",other
342,Razer’s Kishi is the Switch-style phone controller I've been waiting for,"Tue, 09 Jun 2020 11:00:53 -0400",https://www.engadget.com/razer-kishi-smartphone-game-controller-android-review-150009052.html,"Every smartphone can double as a powerful gaming device. There's just one problem: They don't have buttons. Well, not beyond the tiny nubs that line either side of their wafer-thin frame. If you're craving real buttons and triggers, you basically hav...",other
343,Flipboard's 'Local' news tab now serves 50 US and Canadian cities,"Tue, 09 Jun 2020 11:00:29 -0400",https://www.engadget.com/flipboard-local-news-tab-with-expansion-150029690.html,"Back in January, Flipboard launched the “Local” tab to highlight news from local publications in select North American cities. It gives users a way follow stories about their homes through one curated feed. Now, Flipboard is expanding its Local progr...",other
344,The first American woman to spacewalk has now conquered the deepest ocean,"Tue, 09 Jun 2020 10:40:02 -0400",https://www.engadget.com/kathy-sullivan-challenger-deep-144002307.html,"Thirty-six years after becoming the first American woman to walk in space, Kathy Sullivan has made history yet again. On Sunday, the 68-year-old oceanographer and former NASA astronaut became the first woman to reach the deepest known spot in the oce...",other
345,Cyberattack forces Honda to suspend global production for a day,"Tue, 09 Jun 2020 10:05:45 -0400",https://www.engadget.com/honda-cyberattack-suspends-global-production-140545697.html,"Honda was forced to suspend global production for a day due to a cyberattack that infiltrated the company's internal servers in Tokyo, Financial Times reports. Honda detected the virus on Monday and was forced to send some employees home for the day...",other
346,Whatifi turns mobile video into a choose your own adventure party,"Tue, 09 Jun 2020 10:00:35 -0400",https://www.engadget.com/whatifi-mobile-video-interactive-movies-140035832.html,"Leave it up to a small startup to outdo the nearly $2 billion Quibi boondoggle. Whatifi ties mobile films together with ""choose your own adventure"" interactivity, similar to Netflix's Black Mirror: Bandersnatch and Minecraft Story Mode. It's all root...",other
347,Apple's COVID-19 screening tool can anonymously share symptoms with the CDC,"Tue, 09 Jun 2020 09:30:40 -0400",https://www.engadget.com/apple-covid-19-screening-tool-symptom-sharing-133040159.html,Apple’s COVID-19 screening tool now helps you contribute to the public good in addition to providing personalized advice. TechCrunch notes that Apple has updated both its iOS app and website with anonymous symptom and health info sharing with the CDC...,other
348,SpaceX's next Starlink launch will help improve satellite imagery of the Earth,"Tue, 09 Jun 2020 09:00:33 -0400",https://www.engadget.com/space-xs-next-starlink-launch-will-help-improve-satellite-imagery-of-the-earth-130033228.html,"When Planet purchased the SkySat constellation from Google in 2017, it did so with the aim of becoming the most agile and comprehensive satellite imaging company in the world. Now, thanks to some smart space math, and with a little help from Elon Mus...",other
349,Apple may unveil its ARM-based Mac processors at WWDC this month,"Tue, 09 Jun 2020 08:27:02 -0400",https://www.engadget.com/apple-switch-to-its-own-mac-chips-wwdc-122702737.html,"For a couple of years now, rumors have swirled that Apple might replace Mac Intel processors with its own chips, a move that would cause a seismic shift in the PC industry. Apple may finally confirm that news as early as this month at its WWDC develo...",other
350,The Morning After: Sony reschedules its PS5 showcase for Thursday,"Tue, 09 Jun 2020 07:35:52 -0400",https://www.engadget.com/ps5-facial-recognition-sonos-morning-after-113552850.html,"What’s the future of facial recognition technology? Its use has become increasingly controversial due to privacy concerns and issues of bias. Now, IBM CEO Arvind Krishna said in a letter to Congress that his company “no longer offers general purpose...",other
351,"Nintendo says 140,000 more NNID accounts were vulnerable","Tue, 09 Jun 2020 06:12:41 -0400",https://www.engadget.com/nintendo-says-140000-more-nnid-accounts-have-been-illegally-accessed-101241112.html,"Nintendo shut down NNID logins back in April after it discovered hackers had compromised some 160,000 accounts using legacy credentials. Now, the company says that figure may have totalled 300,000. In a Japanese language statement posted today, Ninte...",other
352,Xbox chief Phil Spencer anticipates more consoles beyond Xbox Series X,"Tue, 09 Jun 2020 19:37:58 +0000",https://www.slashgear.com/xbox-chief-phil-spencer-anticipates-more-consoles-beyond-xbox-series-x-09624149/,"Gaming is something that’s becoming more and more device agnostic – as well as something that’s more reliant on the internet. With big names like Google, Microsoft, and Sony all building out game streaming services and the ever-increasing draw of smartphones as gaming devices, one has to wonder where consoles and physical media fit into the future of gaming. Obviously, … Continue reading",other
353,"Cannabis found to relieve PTSD symptoms, but there’s a catch","Tue, 09 Jun 2020 19:08:35 +0000",https://www.slashgear.com/cannabis-found-to-relieve-ptsd-symptoms-but-theres-a-catch-09624146/,"Many people claim that cannabis (“marijuana”) helps with a variety of conditions, including mental health issues, though evidence to back up these claims is still slim. Adding to the growing body of evidence is a new study from Washington State University where researchers have found that cannabis is able to relieve the symptoms of PTSD. Unfortunately, there’s some bad news … Continue reading",other
354,Galaxy Note 20 event tip says Foldable age has only just begun,"Tue, 09 Jun 2020 18:35:50 +0000",https://www.slashgear.com/galaxy-note-20-event-tip-says-foldable-age-has-only-just-begun-09624150/,"Three hero phones from Samsung were tipped to be revealed at an event in early August, with release dates in late August – all at once. The Samsung Galaxy Note 20 (in more than one size and iteration), was tipped to be revealed at the same time as the Samsung Galaxy Fold 2 and the Samsung Galaxy ZFlip 5G. All … Continue reading",other
355,Destiny 3 axed as Bungie adopts Disney-like “vault” model,"Tue, 09 Jun 2020 18:04:05 +0000",https://www.slashgear.com/destiny-3-axed-as-bungie-adopts-disney-like-vault-model-09624147/,"The folks at Bungie responsible for Destiny and Destiny 2 just announced a landmark decision for the game – no new games! Instead, they’ve decided to adopt a Disney sort of “vault” model. Disney used to place certain big-name movies into the “Disney Vault” to create artificial scarcity (which worked GREAT before the internet). Bungie will place Destiny content in … Continue reading",other
